"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.307505429E1,-7.214397583E0,5.053491211E0,-5.658533020E0,1.046920732E1
1.308499829E1,-1.037223083E1,6.581663361E0,-3.811074829E0,1.286179445E1
1.309494229E1,-1.474957809E1,8.468040619E0,-1.353784790E0,1.706137448E1
1.310488629E1,-1.821831482E1,1.045156586E1,1.204395447E0,2.103788944E1
1.311483029E1,-1.984662872E1,1.214768875E1,3.650458832E0,2.355378660E1
1.312477429E1,-2.015513718E1,1.349892883E1,5.625451813E0,2.490173372E1
1.313471829E1,-1.998389328E1,1.468820572E1,6.524482269E0,2.564504332E1
1.314466229E1,-1.798914139E1,1.571342377E1,5.228926392E0,2.445122830E1
1.315460629E1,-1.556942322E1,1.539578430E1,2.273771667E0,2.201379457E1
1.316455029E1,-1.310434937E1,1.467727844E1,-4.891827393E-1,1.968211814E1
1.317449429E1,-1.019155655E1,1.407433228E1,-2.946323090E0,1.762485386E1
1.318443829E1,-7.789801025E0,1.312261139E1,-4.764891357E0,1.598712355E1
1.319438229E1,-6.228547668E0,1.219124817E1,-5.776787109E0,1.485909174E1
1.320432629E1,-4.956043854E0,1.109657455E1,-6.168372803E0,1.362883563E1
1.321427029E1,-3.818708954E0,1.029379395E1,-6.529721375E0,1.277427075E1
1.322421329E1,-3.305576019E0,9.603279877E0,-7.519612885E0,1.263702477E1
1.323415829E1,-3.029550018E0,8.285869446E0,-8.827742615E0,1.248049861E1
1.324410129E1,-2.213147736E0,6.923402710E0,-1.035890854E1,1.265458471E1
1.325404529E1,-8.765771484E-1,6.088738403E0,-1.190549240E1,1.340081610E1
1.326398929E1,5.614823914E-1,5.023254089E0,-1.350880829E1,1.442346163E1
1.327393329E1,2.247426453E0,3.540138245E0,-1.487516693E1,1.545490523E1
1.328387729E1,4.466711426E0,2.743494873E0,-1.530716858E1,1.617985429E1
1.329382129E1,5.982309723E0,2.029779053E0,-1.440768906E1,1.573180017E1
1.330376529E1,6.697971497E0,1.144969025E0,-1.275512558E1,1.445223183E1
1.331370929E1,7.009773102E0,6.176156616E-1,-1.045186523E1,1.259999424E1
1.332365329E1,6.783743134E0,5.783972168E-1,-8.204289093E0,1.066133546E1
1.333359729E1,6.307433624E0,4.608915710E-1,-6.681505737E0,9.199927113E0
1.334354129E1,5.867498474E0,6.795867920E-1,-5.363945618E0,7.978802488E0
1.335348529E1,4.783303070E0,1.462009735E0,-4.718038788E0,6.875852727E0
1.336342929E1,3.064277802E0,2.252665558E0,-4.809199219E0,6.131288420E0
1.337337329E1,4.355941772E-1,3.145558777E0,-4.645290070E0,5.626988727E0
1.338331729E1,-2.608924713E0,4.490811310E0,-3.897894287E0,6.493647223E0
1.339326129E1,-5.463338928E0,6.206842804E0,-2.721191254E0,8.705047483E0
1.340320529E1,-8.842112732E0,7.952812042E0,-1.659898224E0,1.200772414E1
1.341314929E1,-1.243568985E1,9.297016754E0,3.607498169E-2,1.552682208E1
1.342309329E1,-1.605366623E1,1.064646057E1,3.120411072E0,1.951420732E1
1.343303729E1,-1.906974426E1,1.228749802E1,6.489006042E0,2.359544348E1
1.344298129E1,-2.039778259E1,1.365355728E1,8.746461639E0,2.605743181E1
1.345292529E1,-1.948318451E1,1.405472305E1,1.148082550E1,2.662590980E1
1.346286929E1,-1.663385971E1,1.398481842E1,1.346420105E1,2.556452904E1
1.347281329E1,-1.332693649E1,1.392599075E1,1.395443161E1,2.379635721E1
1.348275729E1,-1.114776810E1,1.343126953E1,1.323278229E1,2.190384126E1
1.349270129E1,-9.392817535E0,1.236952744E1,1.151480484E1,1.933445010E1
1.350264529E1,-7.988737335E0,1.136945709E1,9.299711151E0,1.672032016E1
1.351258929E1,-7.094047852E0,1.097562607E1,6.202501831E0,1.446585329E1
1.352253329E1,-6.037245483E0,1.036744080E1,2.482288055E0,1.225128221E1
1.353247729E1,-5.155578918E0,9.597142639E0,-1.658850403E0,1.101984235E1
1.354242129E1,-3.930077362E0,9.335636444E0,-5.921386414E0,1.173296352E1
1.355236529E1,-2.508034515E0,9.053772583E0,-9.815388794E0,1.358686470E1
1.356230929E1,-1.287322998E0,8.383167114E0,-1.349563568E1,1.593947533E1
1.357225329E1,-6.990463257E-2,7.823480988E0,-1.686932007E1,1.859531395E1
1.358219729E1,1.283880157E0,7.363337860E0,-1.881512375E1,2.024539391E1
1.359214129E1,2.212548981E0,6.799610138E0,-1.880614243E1,2.011966858E1
1.360208529E1,2.526446228E0,5.949677582E0,-1.694521225E1,1.813620170E1
1.361202929E1,2.812201996E0,5.051395569E0,-1.419887329E1,1.533078863E1
1.362197192E1,3.055745544E0,4.412075043E0,-1.120929016E1,1.242787886E1
1.363191592E1,2.993325348E0,3.974385223E0,-8.539292450E0,9.883078978E0
1.364185992E1,2.631228333E0,3.542832642E0,-6.281537476E0,7.676766163E0
1.365180392E1,1.745669861E0,3.573518829E0,-4.326902161E0,5.877030066E0
1.366174792E1,4.505630493E-1,3.559298401E0,-2.581681366E0,4.420032901E0
1.367169192E1,-4.098477173E-1,3.586541748E0,-1.100212097E0,3.773820812E0
1.368163592E1,-5.959107971E-1,4.202361145E0,2.824626160E-1,4.253790545E0
1.369157992E1,-1.024319916E0,4.403542786E0,1.734892273E0,4.842548043E0
1.370152392E1,-1.626068573E0,4.028123474E0,3.709436188E0,5.712249518E0
1.371146792E1,-2.220033417E0,4.507576447E0,6.053112488E0,7.866826843E0
1.372141192E1,-4.084855499E0,5.525609436E0,8.162975006E0,1.067017174E1
1.373135592E1,-6.197711792E0,5.901777191E0,9.909692688E0,1.309368606E1
1.374129992E1,-8.864715729E0,6.437662811E0,1.149729126E1,1.588125920E1
1.375124392E1,-1.246158600E1,7.414681091E0,1.328861618E1,1.966865377E1
1.376118792E1,-1.434182602E1,9.129066010E0,1.524998749E1,2.283834359E1
1.377113192E1,-1.454405548E1,1.089165070E1,1.616069366E1,2.431718784E1
1.378107592E1,-1.309417053E1,1.207239532E1,1.483639755E1,2.318013639E1
1.379101992E1,-1.131811386E1,1.294313461E1,1.191312653E1,2.091762459E1
1.380096392E1,-1.013227982E1,1.366852615E1,8.524922333E0,1.903065953E1
1.381090792E1,-9.384434967E0,1.409334274E1,4.709656219E0,1.757472023E1
1.382085192E1,-8.952882385E0,1.418061127E1,2.721340942E-1,1.677253397E1
1.383079592E1,-8.736133118E0,1.415127228E1,-3.955225067E0,1.709451182E1
1.384073992E1,-7.733967133E0,1.368888382E1,-7.144193573E0,1.726960595E1
1.385068392E1,-6.046825562E0,1.279658936E1,-9.670639801E0,1.714170565E1
1.386062792E1,-3.943549347E0,1.171478897E1,-1.108879074E1,1.660569608E1
1.387057192E1,-1.984722748E0,1.068268524E1,-1.148591492E1,1.581091806E1
1.388051592E1,-4.323010254E-1,9.526190186E0,-1.132619705E1,1.480600970E1
1.389045992E1,5.641767883E-1,8.495583344E0,-1.081590820E1,1.376506818E1
1.390040392E1,9.096583557E-1,7.588918762E0,-1.025517426E1,1.279014329E1
1.391034792E1,1.408421173E0,6.753655701E0,-1.003707779E1,1.217942717E1
1.392029192E1,1.933978271E0,6.213878174E0,-9.462572479E0,1.148446045E1
1.393023592E1,2.054627380E0,5.700445862E0,-8.343349915E0,1.031155005E1
1.394017992E1,1.873204651E0,5.252277832E0,-6.302643585E0,8.415380814E0
1.395012392E1,1.172661438E0,5.190007324E0,-3.896696777E0,6.595116121E0
1.396006792E1,-4.206253052E-1,5.199886780E0,-1.743125153E0,5.500384847E0
1.397001092E1,-7.370223541E0,4.775968323E0,3.275189209E0,9.373202912E0
1.397995592E1,-8.569828949E0,8.813821564E0,1.066996170E1,1.627800668E1
1.398989892E1,-3.332669678E0,8.344697113E0,5.056784363E0,1.031075774E1
1.399984292E1,-3.043321381E0,6.397546234E0,5.381459198E0,8.896657009E0
1.400978692E1,-3.501817932E0,8.602311401E0,6.942263489E0,1.159558160E1
1.401973092E1,-4.639601898E0,8.976682892E0,5.514382782E0,1.151152288E1
1.402967492E1,-4.197271729E0,8.691376190E0,6.129753113E0,1.143376505E1
1.403961892E1,-3.517385559E0,8.567882996E0,5.791606293E0,1.092352158E1
1.404956292E1,-3.311413879E0,8.328979797E0,5.582491150E0,1.055943056E1
1.405950692E1,-2.660417633E0,8.088430023E0,5.291496277E0,1.002499152E1
1.406945092E1,-2.219434662E0,7.829318848E0,4.928201752E0,9.513742499E0
1.407939492E1,-2.260599060E0,7.564669189E0,4.646038513E0,9.160797013E0
1.408933892E1,-2.367776184E0,7.449708252E0,4.514013062E0,9.026673308E0
1.409928292E1,-2.230511627E0,7.525301056E0,4.520898743E0,9.057806773E0
1.410922692E1,-1.968706055E0,7.722740479E0,4.578379211E0,9.191195800E0
1.411917092E1,-2.600242767E0,7.683372345E0,4.798271942E0,9.424377256E0
1.412911492E1,-4.292922821E0,8.256979523E0,5.259313202E0,1.068958711E1
1.413905892E1,-4.140390015E0,8.961714020E0,4.787344666E0,1.097150020E1
1.414900292E1,-4.340224457E0,8.779093781E0,3.683989105E0,1.046335566E1
1.415894692E1,-4.799170074E0,9.122629395E0,2.956352234E0,1.072354508E1
1.416889092E1,-4.689298553E0,9.378297729E0,2.346670074E0,1.074471264E1
1.417883492E1,-4.720284119E0,9.604327698E0,2.694696350E0,1.103565046E1
1.418877892E1,-4.696333923E0,9.931098175E0,3.333268433E0,1.148011070E1
1.419872292E1,-4.724475403E0,1.033899994E1,2.921175385E0,1.173664574E1
1.420866692E1,-4.427942047E0,1.042761566E1,1.381926270E0,1.141278053E1
1.421861092E1,-3.833079071E0,1.037881714E1,9.557624817E-1,1.110521599E1
1.422855492E1,-2.916085968E0,9.941426697E0,2.089804230E0,1.056895472E1
1.423849892E1,-2.422562256E0,8.965306549E0,3.979324951E0,1.010349229E1
1.424844292E1,-2.289788361E0,8.431366882E0,5.308261414E0,1.022295053E1
1.425838692E1,-2.408341827E0,8.095764771E0,6.334826660E0,1.055800864E1
1.426833092E1,-2.884501648E0,7.946824493E0,6.884333954E0,1.090258792E1
1.427827492E1,-3.620970154E0,7.896529083E0,6.612648926E0,1.091758775E1
1.428821892E1,-4.112996979E0,8.073161774E0,6.465205536E0,1.113065891E1
1.429816292E1,-4.026027832E0,8.597221985E0,5.182373199E0,1.081564228E1
1.430810692E1,-3.603157196E0,8.933422852E0,3.415447540E0,1.022027727E1
1.431805092E1,-3.201093292E0,9.375303955E0,2.678679657E0,1.026248738E1
1.432799492E1,-3.270249481E0,9.573791199E0,2.382146301E0,1.039358603E1
1.433793892E1,-3.432811432E0,9.686207428E0,2.395767975E0,1.055208571E1
1.434788292E1,-3.581302643E0,9.839488678E0,2.446811829E0,1.075305325E1
1.435782692E1,-3.902534637E0,9.827363892E0,2.226470032E0,1.080574044E1
1.436777092E1,-3.941154327E0,9.815987549E0,2.065554657E0,1.077742200E1
1.437771492E1,-3.718417511E0,9.652078400E0,2.115700378E0,1.055771918E1
1.438765892E1,-3.456462250E0,9.328152008E0,2.291584625E0,1.020847252E1
1.439760292E1,-2.987487488E0,8.992250519E0,2.663561096E0,9.842774436E0
1.440754692E1,-2.863694916E0,8.695717163E0,3.059787140E0,9.652903340E0
1.441749092E1,-2.806962891E0,8.585995331E0,3.404370575E0,9.653398132E0
1.442743492E1,-2.578537903E0,8.394244080E0,3.625011749E0,9.500152713E0
1.443737892E1,-2.241438904E0,8.295898590E0,2.531835022E0,8.958580823E0
1.444732292E1,-2.583178253E0,8.592881012E0,1.816772003E0,9.154838856E0
1.445726692E1,-3.277135162E0,9.072932739E0,2.502346344E0,9.965914940E0
1.446721092E1,-3.430416412E0,8.856931915E0,2.983595581E0,9.955643741E0
1.447715492E1,-3.294648743E0,8.703650665E0,3.837869110E0,1.006665210E1
1.448709892E1,-3.120261383E0,8.706644440E0,4.395309906E0,1.024013856E1
1.449704292E1,-2.970872040E0,8.370144196E0,4.041146393E0,9.757881876E0
1.450698692E1,-2.867287445E0,8.278085632E0,2.500699768E0,9.110518007E0
