"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.543351546E1,-4.263134766E-1,4.173770599E0,5.827082520E0,7.180319971E0
2.544346146E1,-3.941304016E-1,4.310885468E0,6.108197937E0,7.486598315E0
2.545340646E1,-3.588038635E-1,4.484674072E0,6.375991058E0,7.803480231E0
2.546335146E1,-3.257226562E-1,4.647834778E0,6.562353516E0,8.048164203E0
2.547329646E1,-3.073109436E-1,4.773872681E0,6.706952820E0,8.238174344E0
2.548324146E1,-2.432441711E-1,4.961282959E0,6.908284149E0,8.508694742E0
2.549318646E1,-2.140548706E-1,5.157375183E0,7.183112640E0,8.845419463E0
2.550313146E1,-2.261796570E-1,5.355563049E0,7.468119965E0,9.192716063E0
2.551307746E1,-3.495231628E-1,5.508395233E0,7.792794800E0,9.549462565E0
2.552302246E1,-4.881349182E-1,5.713917847E0,8.179291077E0,9.989391141E0
2.553296746E1,-4.607418823E-1,6.030210114E0,8.502019958E0,1.043360247E1
2.554291246E1,-3.424877930E-1,6.227649536E0,8.585396576E0,1.061178359E1
2.555285746E1,-6.840774536E-2,6.368057556E0,8.598569183E0,1.070010414E1
2.556280246E1,2.948867798E-1,6.732998657E0,8.806187439E0,1.108914633E1
2.557274846E1,5.680686951E-1,7.259154510E0,9.196575623E0,1.173009077E1
2.558269346E1,5.962101746E-1,7.578440552E0,9.777667236E0,1.238511221E1
2.559263846E1,2.100132751E-1,7.472760315E0,1.053658905E1,1.291920900E1
2.560258346E1,-3.115022278E-1,7.362290039E0,1.139415573E1,1.356934534E1
2.561252846E1,-7.560777283E-1,7.365882568E0,1.210203369E1,1.418756847E1
2.562247346E1,-1.096320190E0,7.212601318E0,1.269989044E1,1.464618561E1
2.563241946E1,-1.285826111E0,6.891219635E0,1.313892746E1,1.489206741E1
2.564236446E1,-1.225202179E0,6.605912933E0,1.346479980E1,1.504792477E1
2.565230946E1,-1.197360077E0,6.378984833E0,1.368065094E1,1.514217054E1
2.566225446E1,-1.209035797E0,6.198310547E0,1.362721207E1,1.501937848E1
2.567219946E1,-1.112187195E0,6.016738129E0,1.327813797E1,1.462009049E1
2.568214446E1,-1.069825287E0,5.947132874E0,1.286185364E1,1.421056630E1
2.569208946E1,-1.173260193E0,6.091582489E0,1.266201920E1,1.410002294E1
2.570203546E1,-1.283580780E0,6.217021637E0,1.243733643E1,1.396374860E1
2.571198046E1,-1.491498413E0,6.047274628E0,1.201042419E1,1.352938976E1
2.572192546E1,-1.501377869E0,5.964197388E0,1.147528702E1,1.301952373E1
2.573187046E1,-1.476679230E0,5.902375946E0,1.101963455E1,1.258773089E1
2.574181546E1,-1.555714874E0,5.744304657E0,1.057595718E1,1.213540915E1
2.575176046E1,-1.620380402E0,5.544769592E0,1.002600082E1,1.157111900E1
2.576170646E1,-1.617686005E0,5.302124176E0,9.344767456E0,1.086527071E1
2.577165146E1,-1.533411255E0,5.046605530E0,8.790470123E0,1.025143612E1
2.578159646E1,-1.345402222E0,4.859494629E0,8.475525055E0,9.862014000E0
2.579154146E1,-1.030756531E0,4.741689606E0,8.247698822E0,9.569253639E0
2.580148646E1,-7.798782349E-1,4.589905243E0,8.033494263E0,9.285067058E0
2.581143146E1,-5.032534790E-1,4.457730103E0,7.781268768E0,8.981801900E0
2.582137746E1,-1.676513672E-1,4.346960449E0,7.429799652E0,8.609651270E0
2.583132246E1,1.721420288E-1,4.326153717E0,7.019353180E0,8.247215162E0
2.584126746E1,4.806504822E-1,4.352498932E0,6.583459625E0,7.906782688E0
2.585121246E1,6.447093201E-1,4.399501190E0,6.162534943E0,7.599216917E0
2.586115746E1,6.849755859E-1,4.384682007E0,5.827082520E0,7.324583165E0
2.587110246E1,7.334747314E-1,4.398004303E0,5.632936249E0,7.184037710E0
2.588104746E1,7.454498291E-1,4.402345276E0,5.427413635E0,7.028026618E0
2.589099346E1,7.241940308E-1,4.335883484E0,5.234913940E0,6.835836931E0
2.590093846E1,7.390132141E-1,4.229903870E0,5.075495453E0,6.648223926E0
2.591088346E1,7.433541870E-1,4.136049042E0,4.979844360E0,6.516005446E0
2.592082846E1,7.466473389E-1,4.034709778E0,4.973108368E0,6.447338372E0
2.593077346E1,6.902146912E-1,3.883823547E0,5.033432922E0,6.394992467E0
2.594071846E1,7.527845764E-1,3.741619263E0,5.016817474E0,6.303559066E0
2.595066446E1,7.777825928E-1,3.671714630E0,4.945116577E0,6.208108573E0
2.596060946E1,7.081773376E-1,3.659140778E0,4.861739960E0,6.125956399E0
2.597055446E1,5.539979553E-1,3.622317352E0,4.795577545E0,6.035367489E0
2.598049946E1,2.261796570E-1,3.550017700E0,4.734654236E0,5.922054850E0
2.599044446E1,1.764830017E-1,3.836072845E0,4.774471436E0,6.127167259E0
2.600038946E1,-1.414558411E-1,3.700604553E0,4.978347473E0,6.204710096E0
2.601033546E1,-1.663041687E-1,3.793261871E0,5.078339539E0,6.340822121E0
2.602028046E1,5.987548828E-3,3.930825806E0,5.436544647E0,6.708758832E0
2.603022546E1,2.460882568E-1,4.083208923E0,5.854176178E0,7.141745813E0
2.604017046E1,5.096900940E-1,4.270768890E0,6.143973541E0,7.499844117E0
2.605011558E1,5.168751526E-1,4.425397339E0,6.410868530E0,7.807082480E0
2.606006058E1,3.472778320E-1,4.657863922E0,6.736142120E0,8.197067090E0
2.607000558E1,1.354682922E-1,4.920717316E0,7.120842133E0,8.656685465E0
2.607995158E1,-1.707948303E-1,5.086123352E0,7.728428650E0,9.253455086E0
2.608989658E1,-3.989204407E-1,5.220394135E0,8.461753693E0,9.950524006E0
2.609984158E1,-7.165599060E-1,5.347030792E0,9.065897369E0,1.054962992E1
2.610978658E1,-1.145118713E0,5.325475616E0,9.796977081E0,1.120949363E1
2.611973158E1,-1.296753387E0,5.432203674E0,1.055425232E1,1.194079763E1
2.612967658E1,-1.355281677E0,5.571264496E0,1.092473190E1,1.233797162E1
2.613962258E1,-1.112785950E0,5.851332092E0,1.077010345E1,1.230737617E1
2.614956758E1,-7.565267944E-1,6.052214355E0,1.020098694E1,1.188535931E1
2.615951258E1,-5.501060486E-1,6.274801483E0,9.407786407E0,1.132175761E1
2.616945758E1,-6.423143005E-1,6.574328613E0,8.923693085E0,1.110255208E1
2.617940258E1,-9.472302246E-1,6.640041962E0,8.850644989E0,1.110501324E1
2.618934758E1,-1.140029297E0,6.682104492E0,8.925040283E0,1.120743197E1
2.619929258E1,-1.369202728E0,6.830595703E0,9.123078461E0,1.147877669E1
2.620923858E1,-1.505718842E0,6.976841583E0,9.484277344E0,1.186992100E1
2.621918358E1,-1.431473236E0,6.882986755E0,9.850715332E0,1.210211613E1
2.622912858E1,-1.204096069E0,6.770869904E0,1.020877075E1,1.230908310E1
2.623907358E1,-7.958949280E-1,6.737040253E0,1.035621414E1,1.238032033E1
2.624901858E1,-3.739224243E-1,6.592440948E0,1.021730301E1,1.216525283E1
2.625896358E1,-8.622070312E-2,6.277795258E0,1.008677444E1,1.188112646E1
2.626890958E1,2.462379456E-1,6.072422333E0,1.037118301E1,1.202066484E1
2.627885458E1,6.004014587E-1,5.984405365E0,1.080977097E1,1.237031680E1
2.628879958E1,8.370593262E-1,5.834566956E0,1.110899872E1,1.257587740E1
2.629874458E1,9.819580078E-1,5.708379364E0,1.124746078E1,1.265129284E1
2.630868958E1,1.020577698E0,5.576653290E0,1.138921600E1,1.272222001E1
2.631863458E1,1.015637970E0,5.489983521E0,1.156554932E1,1.284263877E1
2.632858058E1,8.976832581E-1,5.542524261E0,1.167601959E1,1.295588067E1
2.633852558E1,7.176077271E-1,5.567073212E0,1.167751648E1,1.295652948E1
2.634847058E1,2.805166626E-1,5.443430328E0,1.159324173E1,1.281065483E1
2.635841558E1,-9.669891357E-2,5.322032776E0,1.140598114E1,1.258688958E1
2.636836058E1,-4.348457336E-1,5.149142303E0,1.118698654E1,1.232280103E1
2.637830558E1,-7.771838379E-1,4.834346924E0,1.102202957E1,1.206068243E1
2.638825058E1,-1.045575714E0,4.395459595E0,1.075872711E1,1.166891180E1
2.639819658E1,-1.173260193E0,3.913012848E0,1.057880127E1,1.134016073E1
2.640814158E1,-1.053958282E0,3.526217194E0,1.032193542E1,1.095843906E1
2.641808658E1,-7.692503357E-1,3.235671387E0,9.934391327E0,1.047632791E1
2.642803158E1,-6.060896301E-1,2.958747253E0,9.446106720E0,9.917180149E0
2.643797658E1,-3.981719971E-1,2.810705109E0,8.995393982E0,9.432694050E0
2.644792158E1,-1.794767761E-1,2.668650513E0,8.391549683E0,8.807497576E0
2.645786758E1,-1.152603149E-1,2.558778992E0,7.674391022E0,8.090544631E0
2.646781258E1,-3.921844482E-2,2.724484406E0,7.071594543E0,7.578377316E0
2.647775758E1,-7.783813477E-2,2.887196045E0,6.551725616E0,7.160102536E0
2.648770258E1,-1.567240906E-1,3.018473053E0,6.069578247E0,6.780525209E0
2.649764758E1,-1.679507446E-1,3.187770996E0,5.760321350E0,6.585696124E0
2.650759258E1,-1.646575928E-1,3.439098358E0,5.561684418E0,6.541165279E0
2.651753758E1,-1.571731567E-1,3.609593811E0,5.534590759E0,6.609505712E0
2.652748358E1,-4.041595459E-3,3.700005798E0,5.571863251E0,6.688476607E0
2.653742858E1,1.710942078E-1,3.737877045E0,5.642965393E0,6.770823913E0
2.654737358E1,3.103047180E-1,3.744313660E0,5.924080811E0,7.015048628E0
2.655731858E1,2.854563904E-1,3.797004089E0,6.284082184E0,7.347680879E0
2.656726358E1,1.252894592E-1,3.838467865E0,6.590045929E0,7.627466050E0
2.657720858E1,-1.841171265E-2,3.905378723E0,6.737339630E0,7.787430080E0
2.658715458E1,-2.320175171E-1,4.043242035E0,6.822961578E0,7.934383592E0
2.659709958E1,-4.328997803E-1,4.179309082E0,6.768325195E0,7.966445416E0
2.660704458E1,-5.665718079E-1,4.299658813E0,6.577172699E0,7.878278380E0
2.661698958E1,-6.453080750E-1,4.480931854E0,6.394253082E0,7.834643915E0
2.662693458E1,-7.042854309E-1,4.554578705E0,6.196065216E0,7.722138908E0
2.663687958E1,-7.249424744E-1,4.646936646E0,5.956862640E0,7.589715034E0
2.664682558E1,-5.924679565E-1,4.779560852E0,6.062991943E0,7.743067320E0
2.665677058E1,-5.032534790E-1,4.851112061E0,6.374793549E0,8.026490209E0
2.666671558E1,-3.484753418E-1,4.885839844E0,6.756200409E0,8.345005093E0
2.667666058E1,-1.044827271E-1,4.979395294E0,7.116650848E0,8.686311843E0
2.668660558E1,1.616638184E-1,5.126389618E0,7.410789185E0,9.012535828E0
2.669655058E1,3.284170532E-1,5.302872620E0,7.577243042E0,9.254346433E0
2.670649558E1,3.513194275E-1,5.458698578E0,7.791597290E0,9.519968689E0
2.671644158E1,4.514611816E-1,5.765710144E0,8.183931427E0,1.002117579E1
2.672638658E1,3.974235535E-1,6.240822144E0,8.559350739E0,1.060039110E1
2.673633158E1,-9.834548950E-2,6.381080475E0,9.035660248E0,1.106214337E1
2.674627658E1,-6.486012268E-1,6.295907593E0,9.719288635E0,1.159843556E1
2.675622158E1,-1.054407349E0,6.199807434E0,1.059826080E1,1.232365689E1
2.676616658E1,-1.549727325E0,6.002368011E0,1.184172501E1,1.336624583E1
2.677611258E1,-1.916764069E0,5.615422668E0,1.304746765E1,1.433329580E1
2.678605758E1,-1.912273407E0,5.112019501E0,1.405412430E1,1.507673515E1
2.679600258E1,-1.703607330E0,4.798421631E0,1.484612732E1,1.569505095E1
2.680594758E1,-1.276695099E0,4.711302795E0,1.529249908E1,1.605262759E1
2.681589258E1,-8.536747742E-1,4.719385986E0,1.535641617E1,1.608791106E1
2.682583758E1,-6.583309937E-1,4.935237122E0,1.519190826E1,1.598699602E1
2.683578258E1,-5.797444153E-1,5.112318878E0,1.484882172E1,1.571494239E1
2.684572858E1,-5.167254639E-1,5.248685303E0,1.421459061E1,1.516147383E1
2.685567358E1,-6.810836792E-1,5.373226318E0,1.348680405E1,1.453373040E1
2.686561858E1,-9.226812744E-1,5.483097839E0,1.288864792E1,1.403684252E1
2.687556358E1,-1.291663971E0,5.434149628E0,1.218705688E1,1.340607077E1
2.688550858E1,-1.559157715E0,5.423072662E0,1.127575195E1,1.260885689E1
2.689545358E1,-1.794169006E0,5.413492584E0,1.047611481E1,1.192786342E1
2.690539958E1,-1.975442047E0,5.380411377E0,9.826914825E0,1.137626709E1
2.691534458E1,-2.011067963E0,5.310656433E0,9.280850372E0,1.088033316E1
2.692528958E1,-1.964365082E0,5.103786621E0,8.842262421E0,1.039677704E1
2.693523458E1,-1.826801147E0,4.868625641E0,8.557554474E0,1.001361357E1
2.694517958E1,-1.636247406E0,4.686604156E0,8.433013458E0,9.785564883E0
2.695512458E1,-1.437311096E0,4.482578430E0,8.246201935E0,9.495220846E0
2.696506958E1,-1.212927704E0,4.330345001E0,8.078101501E0,9.245474856E0
2.697501558E1,-9.901908875E-1,4.277804260E0,7.793543243E0,8.945356537E0
2.698496058E1,-7.764353943E-1,4.248165894E0,7.375462646E0,8.546766326E0
2.699490558E1,-6.186634827E-1,4.243525543E0,6.877298584E0,8.104781882E0
2.700485058E1,-4.673281860E-1,4.213288422E0,6.365213470E0,7.647622996E0
2.701479558E1,-2.841091919E-1,4.139042816E0,5.949527893E0,7.253225187E0
2.702474058E1,-9.505233765E-2,4.120182037E0,5.759273529E0,7.081960643E0
2.703468658E1,1.104702759E-1,4.058360596E0,5.781277771E0,7.064394317E0
2.704463158E1,2.454895020E-1,3.984414368E0,5.848787384E0,7.081252489E0
2.705457708E1,3.692820740E-1,3.883973236E0,5.895190887E0,7.069292252E0
2.706452208E1,5.234614563E-1,3.794459381E0,5.919290771E0,7.050527436E0
2.707446708E1,5.827381897E-1,3.725602570E0,5.922583923E0,7.021160775E0
2.708441208E1,5.749543762E-1,3.675007782E0,5.903573456E0,6.977709816E0
2.709435708E1,4.858895874E-1,3.709585876E0,5.849086761E0,6.943265227E0
2.710430308E1,2.957849121E-1,3.670517120E0,5.747298431E0,6.825805733E0
2.711424808E1,-5.583389282E-2,3.663481750E0,5.750441895E0,6.818489418E0
2.712419308E1,-4.116439819E-1,3.783831482E0,5.818699951E0,6.952992203E0
2.713413808E1,-5.454656982E-1,3.943100281E0,5.754932556E0,6.997486790E0
2.714408308E1,-5.706134033E-1,3.961811371E0,5.673801270E0,6.943599199E0
2.715402808E1,-6.286926270E-1,3.980223083E0,5.639223175E0,6.930964452E0
2.716397408E1,-5.858816528E-1,4.024980011E0,5.615123291E0,6.933493418E0
2.717391908E1,-4.879852295E-1,4.128714294E0,5.617218933E0,6.988387500E0
2.718386408E1,-4.453239441E-1,4.186494141E0,5.627547455E0,7.028110483E0
2.719380908E1,-4.465214539E-1,4.152065735E0,5.718857574E0,7.081268476E0
2.720375408E1,-5.550457764E-1,4.115092621E0,6.021228790E0,7.314182062E0
2.721369908E1,-6.454577637E-1,4.164639587E0,6.503675537E0,7.749750584E0
2.722364408E1,-7.481442261E-1,4.242627411E0,6.935078430E0,8.164246442E0
2.723359008E1,-9.765692139E-1,4.294120331E0,7.161258087E0,8.406947974E0
2.724353508E1,-1.106349335E0,4.376449127E0,7.349566498E0,8.625163391E0
2.725348008E1,-1.146166534E0,4.548740845E0,7.499853973E0,8.846047175E0
2.726342508E1,-1.267713776E0,4.587510223E0,7.641010437E0,9.002076914E0
2.727337008E1,-1.368603973E0,4.568050690E0,7.759863281E0,9.107998797E0
2.728331508E1,-1.410516815E0,4.642595673E0,8.016130371E0,9.370250711E0
2.729326008E1,-1.381926270E0,4.721331940E0,8.239915009E0,9.596712710E0
2.730320608E1,-1.342558136E0,4.854255524E0,8.473878479E0,9.857630319E0
2.731315108E1,-1.181493073E0,5.122348022E0,8.686436462E0,1.015325335E1
2.732309608E1,-9.463320923E-1,5.500761108E0,8.881630554E0,1.048986551E1
2.733304108E1,-7.640112305E-1,5.796845398E0,9.025182037E0,1.075365243E1
2.734298608E1,-8.361611938E-1,5.974675598E0,9.280251617E0,1.106882939E1
2.735293108E1,-1.217418365E0,6.171815643E0,9.706714783E0,1.156692386E1
2.736287708E1,-1.645977173E0,6.346203003E0,1.030247589E1,1.221165603E1
2.737282208E1,-2.035018158E0,6.493796082E0,1.093940140E1,1.288336871E1
2.738276708E1,-2.373015289E0,6.627468109E0,1.135329071E1,1.335858320E1
2.739271208E1,-2.647394714E0,6.689888306E0,1.155147858E1,1.360881926E1
2.740265708E1,-2.718646545E0,6.833290100E0,1.144654678E1,1.360545207E1
2.741260208E1,-2.636916504E0,6.934030609E0,1.114911530E1,1.339167208E1
2.742254708E1,-2.494861908E0,6.859785004E0,1.075588303E1,1.299884633E1
2.743249308E1,-2.146685944E0,6.733148346E0,1.044722488E1,1.261301134E1
2.744243808E1,-1.684147797E0,6.593339081E0,1.035920792E1,1.239442063E1
2.745238308E1,-1.408870239E0,6.421496429E0,1.055065979E1,1.243128930E1
2.746232808E1,-1.138233032E0,6.335126038E0,1.078986237E1,1.256385794E1
2.747227308E1,-8.840615845E-1,6.232140198E0,1.076112213E1,1.246687153E1
2.748221808E1,-5.646258545E-1,6.105503540E0,1.049422714E1,1.215420829E1
2.749216408E1,-2.933898926E-1,6.006708984E0,1.026909531E1,1.190046003E1
2.750210908E1,-1.411564636E-1,5.926775208E0,1.011371841E1,1.172322011E1
2.751205408E1,-7.439529419E-2,5.830974426E0,1.005848328E1,1.162664540E1
2.752199908E1,-2.769241333E-1,5.721402283E0,1.005339386E1,1.157073287E1
2.753194408E1,-5.936654663E-1,5.571264496E0,1.004920258E1,1.150555949E1
2.754188908E1,-8.930429077E-1,5.303770752E0,9.930499420E0,1.129346398E1
2.755183408E1,-1.221459961E0,4.936135254E0,9.899064789E0,1.112874114E1
2.756178008E1,-1.536554718E0,4.458777924E0,1.006042923E1,1.111098273E1
2.757172508E1,-1.685494995E0,4.032913513E0,1.026699966E1,1.115869916E1
2.758167008E1,-1.637145538E0,3.706741791E0,1.043300446E1,1.119230817E1
2.759161508E1,-1.422940979E0,3.482059021E0,1.033615585E1,1.099934607E1
2.760156008E1,-1.268761597E0,3.312162323E0,9.896370392E0,1.051276948E1
2.761150508E1,-1.185085602E0,3.211421814E0,9.303603058E0,9.913359058E0
2.762145108E1,-1.058448944E0,3.176244965E0,8.623118134E0,9.250243920E0
2.763139608E1,-9.735754395E-1,3.165018311E0,7.901917877E0,8.567700752E0
2.764134108E1,-8.541238403E-1,3.239413605E0,7.274871826E0,8.009187732E0
2.765128608E1,-6.997947693E-1,3.258124695E0,6.663393402E0,7.450228243E0
2.766123108E1,-6.616241455E-1,3.225193176E0,6.121071167E0,6.950333069E0
2.767117608E1,-4.794529724E-1,3.345243530E0,5.635780334E0,6.571343044E0
2.768112108E1,-3.454815674E-1,3.467838593E0,5.324128418E0,6.363301457E0
2.769106708E1,-1.682501221E-1,3.546574860E0,5.080734558E0,6.198416329E0
2.770101208E1,-1.703457642E-1,3.508104858E0,4.881798248E0,6.013964708E0
2.771095708E1,-5.239105225E-2,3.651207275E0,4.719984741E0,5.967605495E0
2.772090208E1,-1.148112488E-1,3.682043152E0,4.781057739E0,6.035655433E0
2.773084708E1,-2.785707092E-1,3.702550507E0,4.870122528E0,6.124097920E0
2.774079208E1,-4.752616882E-1,3.752396851E0,5.161865845E0,6.399313619E0
2.775073808E1,-7.988887024E-1,3.810625763E0,5.553002472E0,6.781956083E0
2.776068308E1,-9.539662170E-1,3.896996155E0,5.866450653E0,7.107170593E0
2.777062808E1,-9.560618591E-1,3.923491058E0,6.089935913E0,7.307198902E0
2.778057308E1,-9.476792908E-1,3.957320709E0,6.224356384E0,7.436470644E0
2.779051808E1,-9.005273438E-1,4.054768066E0,6.288423157E0,7.536335938E0
2.780046308E1,-8.840615845E-1,4.247417450E0,6.351741486E0,7.691991925E0
2.781040808E1,-9.337582397E-1,4.406686249E0,6.322252808E0,7.762838959E0
2.782035408E1,-1.000519409E0,4.522994385E0,6.354585571E0,7.863795208E0
2.783029908E1,-1.115480347E0,4.616998901E0,6.621330872E0,8.148803456E0
2.784024408E1,-1.340013428E0,4.707410889E0,7.139104156E0,8.655758859E0
2.785018908E1,-1.494492188E0,4.816683655E0,7.694149933E0,9.199668011E0
2.786013408E1,-1.541045380E0,5.033732300E0,8.105644226E0,9.665130628E0
2.787007908E1,-1.414408722E0,5.288652191E0,8.278534698E0,9.924944876E0
2.788002508E1,-1.282233582E0,5.463937683E0,8.377778320E0,1.008394306E1
2.788997008E1,-1.097817078E0,5.580096130E0,8.600066071E0,1.031037398E1
2.789991508E1,-8.327183533E-1,5.907914429E0,8.799750824E0,1.063167378E1
2.790986008E1,-7.069798279E-1,6.388864288E0,8.807085571E0,1.090330976E1
2.791980508E1,-8.744815063E-1,6.484066315E0,8.894503784E0,1.104174042E1
2.792975008E1,-1.186881866E0,6.405928802E0,9.245074768E0,1.130999646E1
2.793969508E1,-1.432521057E0,6.467001801E0,9.753267975E0,1.178984585E1
2.794964108E1,-1.690285034E0,6.423741760E0,1.044707520E1,1.237993949E1
2.795958608E1,-1.921105042E0,6.307283936E0,1.106484055E1,1.288034051E1
2.796953108E1,-1.930834808E0,6.218817902E0,1.141301651E1,1.313996823E1
2.797947608E1,-1.816921692E0,6.196364594E0,1.171733368E1,1.337879095E1
2.798942108E1,-1.632804565E0,6.180048523E0,1.201805832E1,1.361222892E1
2.799936608E1,-1.454974365E0,6.189927979E0,1.222792191E1,1.378238851E1
2.800931208E1,-1.505120087E0,6.115682373E0,1.253568192E1,1.402890867E1
2.801925708E1,-1.693727875E0,6.144422607E0,1.283550842E1,1.433083807E1
2.802920208E1,-1.792821808E0,6.230942688E0,1.289089325E1,1.442962181E1
2.803914708E1,-1.972448273E0,6.211632843E0,1.263163239E1,1.421383381E1
2.804909208E1,-2.312091980E0,6.074517975E0,1.238464600E1,1.398660053E1
2.805903633E1,-2.716401215E0,6.152655487E0,1.210652435E1,1.384925763E1
2.806898133E1,-2.936743011E0,6.322701874E0,1.139804764E1,1.336100702E1
2.807892733E1,-3.146307220E0,6.135890350E0,1.029963181E1,1.239478983E1
2.808887233E1,-3.154240723E0,5.926176453E0,9.465715942E0,1.160467924E1
2.809881733E1,-2.920277252E0,5.842051392E0,9.259594574E0,1.133126980E1
2.810876233E1,-2.596500549E0,5.636229401E0,9.446106720E0,1.130211613E1
2.811870733E1,-2.323168945E0,5.288203125E0,9.747729492E0,1.133050910E1
2.812865233E1,-2.161954193E0,4.937781830E0,9.951605530E0,1.131769358E1
2.813859733E1,-2.045196991E0,4.610711975E0,9.981692963E0,1.118372434E1
2.814854333E1,-1.891316986E0,4.344864807E0,9.787696381E0,1.087446231E1
2.815848833E1,-1.705553284E0,4.166136475E0,9.394913177E0,1.041777321E1
2.816843333E1,-1.450783081E0,4.058061218E0,8.720565491E0,9.727327222E0
2.817837833E1,-1.187181244E0,3.947291565E0,8.108638000E0,9.096181629E0
2.818832333E1,-9.798623657E-1,3.840114441E0,7.606881409E0,8.577368707E0
2.819826833E1,-8.149053955E-1,3.788471832E0,7.212900696E0,8.187950053E0
2.820821433E1,-5.580395508E-1,3.732188873E0,6.819967804E0,7.794395600E0
2.821815933E1,-2.495310974E-1,3.700155487E0,6.568191376E0,7.542847894E0
2.822810433E1,2.350112915E-2,3.733985138E0,6.403234406E0,7.412463030E0
2.823804933E1,2.460882568E-1,3.740870819E0,6.227200470E0,7.268610569E0
2.824799433E1,3.875440979E-1,3.700005798E0,6.152805176E0,7.190079615E0
2.825793933E1,3.676354980E-1,3.711082764E0,6.176455994E0,7.214977462E0
2.826788433E1,2.636018372E-1,3.801494751E0,6.314768372E0,7.375442214E0
2.827783033E1,3.308120728E-2,3.958368530E0,6.377487946E0,7.506139373E0
2.828777533E1,-1.395098877E-1,4.032614136E0,6.168672180E0,7.371157049E0
2.829772033E1,-2.987786865E-1,4.033512268E0,5.840704193E0,7.104387052E0
2.830766533E1,-4.790039062E-1,4.065545654E0,5.547613678E0,6.894499527E0
2.831761033E1,-5.849835205E-1,4.107608185E0,5.338648224E0,6.761347172E0
2.832755533E1,-7.822732544E-1,4.113296356E0,5.262756042E0,6.725158699E0
2.833750133E1,-9.855505371E-1,4.061204681E0,5.438789978E0,6.858945236E0
2.834744633E1,-1.048868866E0,4.081412659E0,5.739664307E0,7.120519752E0
2.835739133E1,-1.010099487E0,4.157604218E0,6.028563538E0,7.392533539E0
